,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
10,TC0-1-ERE02-D5412,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (9/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-009,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-009,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (9/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5412,程正維  Ext.:28057,EE-0371,A
11,TC0-1-ERE02-D5413,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (10/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-010,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-010,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (10/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5413,程正維  Ext.:28057,EE-0371,A
12,TC0-1-ERE02-D5414,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (11/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-011,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-011,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (11/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5414,程正維  Ext.:28057,EE-0371,A
13,TC0-1-ERE02-D5415,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (12/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-012,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-012,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (12/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5415,程正維  Ext.:28057,EE-0371,A
14,TC0-1-ERE02-D5416,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (13/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-013,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-013,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (13/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5416,程正維  Ext.:28057,EE-0371,A
15,TC0-1-ERE02-D5417,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (14/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-014,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-014,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (14/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5417,程正維  Ext.:28057,EE-0371,A
16,TC0-1-ERE02-D5418,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (15/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-015,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-015,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (15/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5418,程正維  Ext.:28057,EE-0371,A
17,TC0-1-ERE02-D5419,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (16/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-016,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-016,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (16/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5419,程正維  Ext.:28057,EE-0371,A
18,TC0-1-ERE02-D5420,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (17/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-017,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-017,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (17/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5420,程正維  Ext.:28057,EE-0371,A
19,TC0-1-ERE02-D5421,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (18/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-018,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-018,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (18/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5421,程正維  Ext.:28057,EE-0371,A
20,TC0-1-ERE02-D5422,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (19/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-019,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-019,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (19/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5422,程正維  Ext.:28057,EE-0371,A
21,TC0-1-ERE02-D5423,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (20/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-020,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-020,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (20/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5423,程正維  Ext.:28057,EE-0371,A
22,TC0-1-ERE02-D5424,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (21/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-021,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-021,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (21/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5424,程正維  Ext.:28057,EE-0371,A
23,TC0-1-ERE02-D5425,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (22/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-022,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-022,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (22/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5425,程正維  Ext.:28057,EE-0371,A
24,TC0-1-ERE02-D5426,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (23/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-023,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-023,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (23/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5426,程正維  Ext.:28057,EE-0371,A
25,TC0-1-ERE02-D5427,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (24/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-024,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-024,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (24/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5427,程正維  Ext.:28057,EE-0371,A
26,TC0-1-ERE02-D5428,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (25/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-025,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-025,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (25/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5428,程正維  Ext.:28057,EE-0371,A
27,TC0-1-ERE02-D5429,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (26/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-026,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-026,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (26/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5429,程正維  Ext.:28057,EE-0371,A
28,TC0-1-ERE02-D5430,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (27/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-027,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-027,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (27/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5430,程正維  Ext.:28057,EE-0371,A
29,TC0-1-ERE02-D5431,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (28/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-028,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-028,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (28/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5431,程正維  Ext.:28057,EE-0371,A
30,TC0-1-ERE02-D5432,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (29/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-029,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-029,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (29/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5432,程正維  Ext.:28057,EE-0371,A
31,TC0-1-ERE02-D5433,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (30/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-030,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-030,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (30/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5433,程正維  Ext.:28057,EE-0371,A
32,TC0-1-ERE02-D5434,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (31/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-031,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-031,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (31/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5434,程正維  Ext.:28057,EE-0371,A
33,TC0-1-ERE02-D5435,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (32/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-032,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-032,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (32/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5435,程正維  Ext.:28057,EE-0371,A
34,TC0-1-ERE02-D5436,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (33/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-033,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-033,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (33/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5436,程正維  Ext.:28057,EE-0371,A
35,TC0-1-ERE02-D5437,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (34/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-034,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-034,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (34/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5437,程正維  Ext.:28057,EE-0371,A
36,TC0-1-ERE02-D5438,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (35/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-035,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-035,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (35/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5438,程正維  Ext.:28057,EE-0371,A
37,TC0-1-ERE02-D5439,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (36/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-036,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-036,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (36/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5439,程正維  Ext.:28057,EE-0371,A
38,TC0-1-ERE02-D5440,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (37/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-037,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-037,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (37/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5440,程正維  Ext.:28057,EE-0371,A
39,TC0-1-ERE02-D5441,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (38/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-038,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-038,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (38/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5441,程正維  Ext.:28057,EE-0371,A
40,TC0-1-ERE02-D5442,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (39/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-039,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-039,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (39/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5442,程正維  Ext.:28057,EE-0371,A
41,TC0-1-ERE02-D5443,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (40/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-040,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-040,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (40/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5443,程正維  Ext.:28057,EE-0371,A
42,TC0-1-ERE02-D5444,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (41/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-041,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-041,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (41/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5444,程正維  Ext.:28057,EE-0371,A
43,TC0-1-ERE02-D5445,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (42/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-042,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-042,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (42/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5445,程正維  Ext.:28057,EE-0371,A
44,TC0-1-ERE02-D5446,,,,,,B,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (43/74),,,,,,,,,,,,,,,A,XK41A-0TNL0-043,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1358,TPC-TC(C0)-CD-22-1358,IFA,2022/11/13,2022/10/14,XK41A-0TNL0-043,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL (43/74),B,A,ELECTRICAL POWER LAYOUT FOR CABLE TUNNEL,TC0-1-ERE02-D5446,程正維  Ext.:28057,EE-0371,A
