,Customer Drawing No.,,,,,,Rev. ,Title of Description,,,,,,,,,,,,,,,Class,Drawing No.,,path,TRANSMITTALNO,ISSUEPURPOSE,PLANNEDCLIENTRETURNDATE,ISSUEDATE,DOCVERSIONNO,DOCVERSIONDESC,DOCREV,DOCCLASS,TRDESC,CLIENTDOCNO,LE,ISSNO,DOCDOCCLASS
15,TC0-1-EAE02-D5412,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR EDG BLDG. (2/2),,,,,,,,,,,,,,,A,XK71A-0EDG0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0EDG0-002,TELEPHONE SYSTEM LAYOUT FOR EDG BLDG. (2/2),A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5412,程正維  Ext.:28057,EE-0288,A
16,TC0-1-EAE02-D5077,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR RAW WATER & FIRE WATER PUMP HOUSE,,,,,,,,,,,,,,,A,XK71A-0FPH0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0FPH0-001,TELEPHONE SYSTEM LAYOUT FOR RAW WATER & FIRE WATER PUMP HOUSE,A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5077,程正維  Ext.:28057,EE-0288,A
17,TC0-1-EAE02-D5231,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR GAS TURBINE MAINTENANCE SHOP,,,,,,,,,,,,,,,A,XK71A-0GTM0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0GTM0-001,TELEPHONE SYSTEM LAYOUT FOR GAS TURBINE MAINTENANCE SHOP,A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5231,程正維  Ext.:28057,EE-0288,A
18,TC0-1-EAE02-D5211,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR HEAVY PARTS WAREHOUSE & SPARE WAREHOUSE,,,,,,,,,,,,,,,A,XK71A-0HPW0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0HPW0-001,TELEPHONE SYSTEM LAYOUT FOR HEAVY PARTS WAREHOUSE & SPARE WAREHOUSE,A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5211,程正維  Ext.:28057,EE-0288,A
19,TC0-1-EAE02-D5103,,,,,,A,TELEPHONE SYSTEM LAYOUT MAIN ROUTING AND DRAWING INDEX,,,,,,,,,,,,,,,A,XK71A-0KEY0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0KEY0-001,TELEPHONE SYSTEM LAYOUT MAIN ROUTING AND DRAWING INDEX,A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5103,程正維  Ext.:28057,EE-0288,A
20,TC0-1-EAE02-D5621,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR HAZARDOUS GAS WAREHOUSE & NATURAL GAS METERING STATION,,,,,,,,,,,,,,,A,XK71A-0NGS0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0NGS0-001,TELEPHONE SYSTEM LAYOUT FOR HAZARDOUS GAS WAREHOUSE & NATURAL GAS METERING STATION,A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5621,程正維  Ext.:28057,EE-0288,A
21,TC0-1-EAE02-D5601,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR RECOVERY WATER TREATMENT AREA (1/2),,,,,,,,,,,,,,,A,XK71A-0RWT0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0RWT0-001,TELEPHONE SYSTEM LAYOUT FOR RECOVERY WATER TREATMENT AREA (1/2),A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5601,程正維  Ext.:28057,EE-0288,A
22,TC0-1-EAE02-D5602,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR RECOVERY WATER TREATMENT AREA (2/2),,,,,,,,,,,,,,,A,XK71A-0RWT0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0RWT0-002,TELEPHONE SYSTEM LAYOUT FOR RECOVERY WATER TREATMENT AREA (2/2),A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5602,程正維  Ext.:28057,EE-0288,A
23,TC0-1-EAE02-D5551,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (1/2),,,,,,,,,,,,,,,A,XK71A-0SEH0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0SEH0-001,TELEPHONE SYSTEM LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (1/2),A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5551,程正維  Ext.:28057,EE-0288,A
24,TC0-1-EAE02-D5552,,,,,,A,TELEPHONE SYSTEM LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (2/2),,,,,,,,,,,,,,,A,XK71A-0SEH0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0SEH0-002,TELEPHONE SYSTEM LAYOUT FOR SEAWATER ELECTROLYSIS HOUSE (2/2),A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5552,程正維  Ext.:28057,EE-0288,A
25,TC0-1-EAE02-D5012,,,,,,A,TELEPHONE SYSTEM RAISING DIAGRAM,,,,,,,,,,,,,,,A,XK71A-0SYS0-001,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0SYS0-001,TELEPHONE SYSTEM RAISING DIAGRAM,A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5012,程正維  Ext.:28057,EE-0288,A
26,TC0-1-EAE02-D5104,,,,,,A,TELEPHONE SYSTEM TYPICAL BLOCK DIAGRAM,,,,,,,,,,,,,,,A,XK71A-0SYS0-002,,//10.162.10.58/全處共用區/_Dwg/台中發電廠新建燃氣機組計畫/TPC-TC(C0)-CD-22-1031,TPC-TC(C0)-CD-22-1031,IFA,2022/10/07,2022/09/07,XK71A-0SYS0-002,TELEPHONE SYSTEM TYPICAL BLOCK DIAGRAM,A,A,TELEPHONE SYSTEM,TC0-1-EAE02-D5104,程正維  Ext.:28057,EE-0288,A
